num,train1,train2,train3,train4,train5,test1,test2,test3,test4,test5
1,0.5175,0.51875,0.55625,0.5525,0.525,0.5175879396984925,0.5226130653266332,0.5326633165829145,0.507537688442211,0.4824120603015075,
2,0.5175,0.51875,0.575,0.5525,0.51125,0.5175879396984925,0.5226130653266332,0.5577889447236181,0.507537688442211,0.45226130653266333,
3,0.5175,0.52,0.575,0.5525,0.57375,0.5175879396984925,0.5226130653266332,0.5577889447236181,0.507537688442211,0.5175879396984925,
4,0.5175,0.52,0.51125,0.5525,0.57375,0.5175879396984925,0.5226130653266332,0.542713567839196,0.507537688442211,0.5175879396984925,
5,0.51875,0.52,0.575,0.5525,0.54375,0.5125628140703518,0.5226130653266332,0.5577889447236181,0.507537688442211,0.5829145728643216,
6,0.5175,0.52,0.575,0.58125,0.57375,0.5175879396984925,0.5226130653266332,0.5577889447236181,0.5326633165829145,0.5175879396984925,
7,0.5175,0.52,0.52875,0.5525,0.56375,0.5175879396984925,0.5226130653266332,0.48743718592964824,0.507537688442211,0.6030150753768844,
8,0.5175,0.565,0.52875,0.58125,0.56375,0.5175879396984925,0.5527638190954773,0.48743718592964824,0.5326633165829145,0.6030150753768844,
9,0.51625,0.565,0.51,0.58125,0.56375,0.5175879396984925,0.5527638190954773,0.4623115577889447,0.5326633165829145,0.6030150753768844,
10,0.5175,0.5725,0.52875,0.58125,0.56375,0.5175879396984925,0.5577889447236181,0.48743718592964824,0.5326633165829145,0.6030150753768844,
11,0.51625,0.5725,0.51,0.5625,0.56375,0.5175879396984925,0.5577889447236181,0.4623115577889447,0.507537688442211,0.6030150753768844,
12,0.51625,0.57375,0.55625,0.5625,0.56375,0.5175879396984925,0.5628140703517588,0.5276381909547738,0.507537688442211,0.6030150753768844,
13,0.56,0.5725,0.55375,0.5625,0.56375,0.5728643216080402,0.5577889447236181,0.5175879396984925,0.507537688442211,0.6030150753768844,
14,0.5175,0.57375,0.55625,0.5625,0.56375,0.5175879396984925,0.5628140703517588,0.5276381909547738,0.507537688442211,0.6030150753768844,
15,0.5175,0.5725,0.55625,0.5625,0.56375,0.5175879396984925,0.5577889447236181,0.5276381909547738,0.507537688442211,0.6030150753768844,
16,0.5175,0.5725,0.55625,0.5625,0.56375,0.5175879396984925,0.5577889447236181,0.5276381909547738,0.507537688442211,0.6030150753768844,
17,0.56125,0.5725,0.555,0.5625,0.56375,0.5728643216080402,0.5577889447236181,0.5276381909547738,0.507537688442211,0.6030150753768844,
18,0.56125,0.5725,0.555,0.58125,0.615,0.5728643216080402,0.5577889447236181,0.5276381909547738,0.5326633165829145,0.5628140703517588,
19,0.56125,0.565,0.555,0.5625,0.615,0.5728643216080402,0.5527638190954773,0.5276381909547738,0.507537688442211,0.5628140703517588,
20,0.56125,0.565,0.555,0.5625,0.575,0.5728643216080402,0.5527638190954773,0.5276381909547738,0.507537688442211,0.5125628140703518,
21,0.56125,0.52,0.555,0.55625,0.61375,0.5728643216080402,0.5226130653266332,0.5276381909547738,0.5125628140703518,0.5628140703517588,
22,0.56125,0.565,0.555,0.5625,0.57375,0.5728643216080402,0.5527638190954773,0.5276381909547738,0.507537688442211,0.5175879396984925,
23,0.56125,0.52,0.555,0.55625,0.57375,0.5728643216080402,0.5226130653266332,0.5276381909547738,0.5125628140703518,0.5175879396984925,
24,0.56125,0.565,0.575,0.5625,0.56,0.5728643216080402,0.5527638190954773,0.5527638190954773,0.507537688442211,0.48743718592964824,
25,0.56125,0.565,0.575,0.55625,0.57375,0.5728643216080402,0.5527638190954773,0.5527638190954773,0.5125628140703518,0.5175879396984925,
26,0.56125,0.5725,0.575,0.55625,0.56,0.5728643216080402,0.5577889447236181,0.5527638190954773,0.5125628140703518,0.48743718592964824,
27,0.56125,0.565,0.575,0.55625,0.57375,0.5728643216080402,0.5527638190954773,0.5527638190954773,0.5125628140703518,0.5175879396984925,
28,0.56125,0.565,0.575,0.55625,0.57375,0.5728643216080402,0.5527638190954773,0.5527638190954773,0.5125628140703518,0.5175879396984925,
29,0.56125,0.52,0.575,0.55625,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5125628140703518,0.5125628140703518,
30,0.56125,0.52,0.575,0.55875,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5025125628140703,0.5125628140703518,
31,0.56125,0.52,0.575,0.55625,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5125628140703518,0.5125628140703518,
32,0.56125,0.52,0.575,0.5575,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5125628140703518,0.5125628140703518,
33,0.56125,0.52,0.57125,0.5575,0.615,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5125628140703518,0.5628140703517588,
34,0.56125,0.52,0.57125,0.5775,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5226130653266332,0.5125628140703518,
35,0.56125,0.52,0.57125,0.56125,0.615,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5025125628140703,0.5628140703517588,
36,0.56125,0.52,0.57125,0.57875,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5276381909547738,0.5125628140703518,
37,0.56125,0.52,0.57,0.57875,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5276381909547738,0.5125628140703518,
38,0.56125,0.52,0.57125,0.58125,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5326633165829145,0.5125628140703518,
39,0.56125,0.52,0.57125,0.58125,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5326633165829145,0.5125628140703518,
40,0.56125,0.52,0.575,0.58125,0.57375,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5326633165829145,0.5175879396984925,
41,0.56125,0.52,0.575,0.57875,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5276381909547738,0.5125628140703518,
42,0.56125,0.52,0.575,0.57875,0.57375,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5276381909547738,0.5175879396984925,
43,0.56125,0.52,0.575,0.56125,0.57375,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5025125628140703,0.5175879396984925,
44,0.56125,0.52,0.575,0.5775,0.57375,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5226130653266332,0.5175879396984925,
45,0.56125,0.52,0.575,0.5575,0.57375,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5125628140703518,0.5175879396984925,
46,0.56125,0.52,0.575,0.56125,0.57375,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5025125628140703,0.5175879396984925,
47,0.56125,0.52,0.575,0.5575,0.57375,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5125628140703518,0.5175879396984925,
48,0.5425,0.51875,0.575,0.5775,0.575,0.5577889447236181,0.5226130653266332,0.5527638190954773,0.5226130653266332,0.5175879396984925,
49,0.56125,0.52,0.575,0.5775,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5226130653266332,0.5175879396984925,
50,0.5425,0.52,0.575,0.58125,0.575,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.5326633165829145,0.5175879396984925,
51,0.5425,0.52,0.575,0.58125,0.575,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.5326633165829145,0.5175879396984925,
52,0.5425,0.52,0.575,0.58125,0.575,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.5326633165829145,0.5175879396984925,
53,0.5425,0.52,0.575,0.58125,0.575,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.5326633165829145,0.5175879396984925,
54,0.5425,0.52,0.575,0.58125,0.575,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.5326633165829145,0.5175879396984925,
55,0.56125,0.52,0.575,0.5775,0.575,0.5778894472361809,0.5226130653266332,0.5527638190954773,0.5226130653266332,0.5175879396984925,
56,0.5425,0.52,0.575,0.5775,0.5725,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.5226130653266332,0.5025125628140703,
57,0.5425,0.52,0.575,0.56125,0.5725,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.5025125628140703,0.5025125628140703,
58,0.5425,0.52,0.575,0.57875,0.56,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.5276381909547738,0.48743718592964824,
59,0.5425,0.52,0.575,0.5625,0.5725,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.507537688442211,0.5025125628140703,
60,0.5425,0.51875,0.575,0.5625,0.5725,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.507537688442211,0.5025125628140703,
61,0.5425,0.52,0.575,0.56125,0.5725,0.5628140703517588,0.5226130653266332,0.5527638190954773,0.5025125628140703,0.5025125628140703,
