num,train1,train2,train3,train4,train5,test1,test2,test3,test4,test5
1,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
2,0.8834904520183708,0.8798646362098139,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8820116054158608,0.8887814313346228,0.8810444874274661,0.8723404255319149,
3,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
4,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
5,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
6,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
7,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
8,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
9,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
10,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
11,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
12,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
13,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
14,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
15,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
16,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
17,0.8834904520183708,0.8827652888566594,0.8834904520183708,0.8854242204496011,0.8875997099347354,0.8887814313346228,0.8916827852998066,0.8887814313346228,0.8810444874274661,0.8723404255319149,
