num,train1,train2,train3,train4,train5,test1,test2,test3,test4,test5
1,0.5125,0.503125,0.515625,0.5,0.521875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5316455696202531,0.4177215189873418,
2,0.5125,0.503125,0.515625,0.5,0.56875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5316455696202531,0.46835443037974683,
3,0.534375,0.503125,0.515625,0.5,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5316455696202531,0.46835443037974683,
4,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
5,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
6,0.5125,0.503125,0.515625,0.54375,0.56875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
7,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
8,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
9,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
10,0.5125,0.503125,0.515625,0.54375,0.571875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
11,0.5125,0.503125,0.515625,0.54375,0.571875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
12,0.5125,0.503125,0.515625,0.54375,0.571875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
13,0.5125,0.503125,0.515625,0.54375,0.571875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
14,0.5125,0.503125,0.515625,0.54375,0.571875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
15,0.5125,0.503125,0.515625,0.54375,0.56875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
16,0.5125,0.503125,0.515625,0.54375,0.56875,0.4430379746835443,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
17,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
18,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
19,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
20,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
21,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
22,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
23,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
24,0.534375,0.503125,0.515625,0.54375,0.56875,0.620253164556962,0.4810126582278481,0.46835443037974683,0.5822784810126582,0.46835443037974683,
25,0.534375,0.54375,0.515625,0.54375,0.56875,0.620253164556962,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
26,0.534375,0.54375,0.515625,0.54375,0.56875,0.620253164556962,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
27,0.534375,0.54375,0.515625,0.54375,0.56875,0.620253164556962,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
28,0.5125,0.54375,0.515625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
29,0.5125,0.54375,0.515625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
30,0.5125,0.54375,0.515625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
31,0.534375,0.54375,0.515625,0.54375,0.56875,0.620253164556962,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
32,0.5125,0.54375,0.515625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
33,0.534375,0.54375,0.515625,0.54375,0.56875,0.620253164556962,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
34,0.5125,0.54375,0.515625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
35,0.534375,0.54375,0.515625,0.54375,0.56875,0.620253164556962,0.5822784810126582,0.46835443037974683,0.5822784810126582,0.46835443037974683,
36,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
37,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
38,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
39,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
40,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
41,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
42,0.5125,0.503125,0.565625,0.54375,0.56875,0.4430379746835443,0.4810126582278481,0.4936708860759494,0.5822784810126582,0.46835443037974683,
43,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
44,0.5125,0.503125,0.565625,0.54375,0.56875,0.4430379746835443,0.4810126582278481,0.4936708860759494,0.5822784810126582,0.46835443037974683,
45,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
46,0.5125,0.503125,0.565625,0.54375,0.56875,0.4430379746835443,0.4810126582278481,0.4936708860759494,0.5822784810126582,0.46835443037974683,
47,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
48,0.5125,0.54375,0.565625,0.54375,0.56875,0.4430379746835443,0.5822784810126582,0.4936708860759494,0.5822784810126582,0.46835443037974683,
